,Start,Stop,Pearson,expected-arrival
130,2022-03-01 16:41:00,2022-03-01 17:41:00,22,8
131,2022-03-01 16:42:00,2022-03-01 17:42:00,22,8
132,2022-03-01 16:43:00,2022-03-01 17:43:00,22,8
133,2022-03-01 16:44:00,2022-03-01 17:44:00,22,8
134,2022-03-01 16:45:00,2022-03-01 17:45:00,22,8
135,2022-03-01 16:46:00,2022-03-01 17:46:00,22,8
136,2022-03-01 16:47:00,2022-03-01 17:47:00,22,8
137,2022-03-01 16:48:00,2022-03-01 17:48:00,21,8
138,2022-03-01 16:49:00,2022-03-01 17:49:00,21,8
139,2022-03-01 16:50:00,2022-03-01 17:50:00,21,8
140,2022-03-01 16:51:00,2022-03-01 17:51:00,21,8
141,2022-03-01 16:52:00,2022-03-01 17:52:00,21,8
142,2022-03-01 16:53:00,2022-03-01 17:53:00,21,8
143,2022-03-01 16:54:00,2022-03-01 17:54:00,21,8
144,2022-03-01 16:55:00,2022-03-01 17:55:00,21,8
145,2022-03-01 16:56:00,2022-03-01 17:56:00,21,8
146,2022-03-01 16:57:00,2022-03-01 17:57:00,21,8
147,2022-03-01 16:58:00,2022-03-01 17:58:00,21,8
148,2022-03-01 16:59:00,2022-03-01 17:59:00,21,8
149,2022-03-01 17:00:00,2022-03-01 18:00:00,21,8
150,2022-03-01 17:01:00,2022-03-01 18:01:00,21,8
151,2022-03-01 17:02:00,2022-03-01 18:02:00,21,8
152,2022-03-01 17:03:00,2022-03-01 18:03:00,21,8
153,2022-03-01 17:04:00,2022-03-01 18:04:00,21,8
154,2022-03-01 17:05:00,2022-03-01 18:05:00,21,8
155,2022-03-01 17:06:00,2022-03-01 18:06:00,21,8
156,2022-03-01 17:07:00,2022-03-01 18:07:00,21,8
157,2022-03-01 17:08:00,2022-03-01 18:08:00,21,8
158,2022-03-01 17:09:00,2022-03-01 18:09:00,21,8
159,2022-03-01 17:10:00,2022-03-01 18:10:00,22,8
160,2022-03-01 17:11:00,2022-03-01 18:11:00,22,8
161,2022-03-01 17:12:00,2022-03-01 18:12:00,23,8
162,2022-03-01 17:13:00,2022-03-01 18:13:00,23,8
163,2022-03-01 17:14:00,2022-03-01 18:14:00,23,8
164,2022-03-01 17:15:00,2022-03-01 18:15:00,23,8
165,2022-03-01 17:16:00,2022-03-01 18:16:00,25,8
166,2022-03-01 17:17:00,2022-03-01 18:17:00,26,8
167,2022-03-01 17:18:00,2022-03-01 18:18:00,28,8
168,2022-03-01 17:19:00,2022-03-01 18:19:00,28,8
169,2022-03-01 17:20:00,2022-03-01 18:20:00,28,8
170,2022-03-01 17:21:00,2022-03-01 18:21:00,28,8
171,2022-03-01 17:22:00,2022-03-01 18:22:00,29,8
172,2022-03-01 17:23:00,2022-03-01 18:23:00,29,8
173,2022-03-01 17:24:00,2022-03-01 18:24:00,29,8
174,2022-03-01 17:25:00,2022-03-01 18:25:00,29,8
175,2022-03-01 17:26:00,2022-03-01 18:26:00,29,9
176,2022-03-01 17:27:00,2022-03-01 18:27:00,29,9
177,2022-03-01 17:28:00,2022-03-01 18:28:00,29,9
178,2022-03-01 17:29:00,2022-03-01 18:29:00,30,9
179,2022-03-01 17:30:00,2022-03-01 18:30:00,30,9
180,2022-03-01 17:31:00,2022-03-01 18:31:00,30,9
181,2022-03-01 17:32:00,2022-03-01 18:32:00,30,9
182,2022-03-01 17:33:00,2022-03-01 18:33:00,30,9
183,2022-03-01 17:34:00,2022-03-01 18:34:00,30,9
184,2022-03-01 17:35:00,2022-03-01 18:35:00,30,9
185,2022-03-01 17:36:00,2022-03-01 18:36:00,30,9
186,2022-03-01 17:37:00,2022-03-01 18:37:00,30,9
187,2022-03-01 17:38:00,2022-03-01 18:38:00,30,9
188,2022-03-01 17:39:00,2022-03-01 18:39:00,30,9
189,2022-03-01 17:40:00,2022-03-01 18:40:00,30,9
190,2022-03-01 17:41:00,2022-03-01 18:41:00,30,9
191,2022-03-01 17:42:00,2022-03-01 18:42:00,30,9
192,2022-03-01 17:43:00,2022-03-01 18:43:00,30,9
193,2022-03-01 17:44:00,2022-03-01 18:44:00,30,9
194,2022-03-01 17:45:00,2022-03-01 18:45:00,30,9
195,2022-03-01 17:46:00,2022-03-01 18:46:00,30,9
196,2022-03-01 17:47:00,2022-03-01 18:47:00,30,9
197,2022-03-01 17:48:00,2022-03-01 18:48:00,30,9
198,2022-03-01 17:49:00,2022-03-01 18:49:00,30,9
199,2022-03-01 17:50:00,2022-03-01 18:50:00,14,9
200,2022-03-01 17:51:00,2022-03-01 18:51:00,14,9
201,2022-03-01 17:52:00,2022-03-01 18:52:00,14,9
202,2022-03-01 17:53:00,2022-03-01 18:53:00,13,9
203,2022-03-01 17:54:00,2022-03-01 18:54:00,13,9
204,2022-03-01 17:55:00,2022-03-01 18:55:00,13,9
205,2022-03-01 17:56:00,2022-03-01 18:56:00,13,9
206,2022-03-01 17:57:00,2022-03-01 18:57:00,13,9
207,2022-03-01 17:58:00,2022-03-01 18:58:00,30,8
208,2022-03-01 17:59:00,2022-03-01 18:59:00,30,8
209,2022-03-01 18:00:00,2022-03-01 19:00:00,13,8
210,2022-03-01 18:01:00,2022-03-01 19:01:00,13,8
211,2022-03-01 18:02:00,2022-03-01 19:02:00,13,8
212,2022-03-01 18:03:00,2022-03-01 19:03:00,30,8
213,2022-03-01 18:04:00,2022-03-01 19:04:00,13,8
214,2022-03-01 18:05:00,2022-03-01 19:05:00,13,9
215,2022-03-01 18:06:00,2022-03-01 19:06:00,13,9
216,2022-03-01 18:07:00,2022-03-01 19:07:00,12,9
217,2022-03-01 18:08:00,2022-03-01 19:08:00,12,9
218,2022-03-01 18:09:00,2022-03-01 19:09:00,12,9
219,2022-03-01 18:10:00,2022-03-01 19:10:00,13,9
220,2022-03-01 18:11:00,2022-03-01 19:11:00,30,9
221,2022-03-01 18:12:00,2022-03-01 19:12:00,30,9
222,2022-03-01 18:13:00,2022-03-01 19:13:00,30,9
223,2022-03-01 18:14:00,2022-03-01 19:14:00,30,9
224,2022-03-01 18:15:00,2022-03-01 19:15:00,30,9
225,2022-03-01 18:16:00,2022-03-01 19:16:00,30,9
226,2022-03-01 18:17:00,2022-03-01 19:17:00,30,9
227,2022-03-01 18:18:00,2022-03-01 19:18:00,30,9
228,2022-03-01 18:19:00,2022-03-01 19:19:00,30,9
229,2022-03-01 18:20:00,2022-03-01 19:20:00,30,9
230,2022-03-01 18:21:00,2022-03-01 19:21:00,30,9
231,2022-03-01 18:22:00,2022-03-01 19:22:00,30,9
232,2022-03-01 18:23:00,2022-03-01 19:23:00,30,9
233,2022-03-01 18:24:00,2022-03-01 19:24:00,30,9
234,2022-03-01 18:25:00,2022-03-01 19:25:00,30,9
235,2022-03-01 18:26:00,2022-03-01 19:26:00,30,9
236,2022-03-01 18:27:00,2022-03-01 19:27:00,30,9
237,2022-03-01 18:28:00,2022-03-01 19:28:00,30,9
238,2022-03-01 18:29:00,2022-03-01 19:29:00,30,9
239,2022-03-01 18:30:00,2022-03-01 19:30:00,30,9
240,2022-03-01 18:31:00,2022-03-01 19:31:00,30,9
241,2022-03-01 18:32:00,2022-03-01 19:32:00,30,9
242,2022-03-01 18:33:00,2022-03-01 19:33:00,30,9
243,2022-03-01 18:34:00,2022-03-01 19:34:00,30,9
244,2022-03-01 18:35:00,2022-03-01 19:35:00,30,9
245,2022-03-01 18:36:00,2022-03-01 19:36:00,30,9
246,2022-03-01 18:37:00,2022-03-01 19:37:00,30,9
247,2022-03-01 18:38:00,2022-03-01 19:38:00,30,9
248,2022-03-01 18:39:00,2022-03-01 19:39:00,30,9
249,2022-03-01 18:40:00,2022-03-01 19:40:00,30,9
250,2022-03-01 18:41:00,2022-03-01 19:41:00,30,9
251,2022-03-01 18:42:00,2022-03-01 19:42:00,30,9
252,2022-03-01 18:43:00,2022-03-01 19:43:00,30,9
253,2022-03-01 18:44:00,2022-03-01 19:44:00,30,9
254,2022-03-01 18:45:00,2022-03-01 19:45:00,30,9
255,2022-03-01 18:46:00,2022-03-01 19:46:00,30,9
256,2022-03-01 18:47:00,2022-03-01 19:47:00,30,9
257,2022-03-01 18:48:00,2022-03-01 19:48:00,30,9
258,2022-03-01 18:49:00,2022-03-01 19:49:00,30,9
259,2022-03-01 18:50:00,2022-03-01 19:50:00,30,9
260,2022-03-01 18:51:00,2022-03-01 19:51:00,30,9
261,2022-03-01 18:52:00,2022-03-01 19:52:00,30,9
262,2022-03-01 18:53:00,2022-03-01 19:53:00,30,9
263,2022-03-01 18:54:00,2022-03-01 19:54:00,30,9
264,2022-03-01 18:55:00,2022-03-01 19:55:00,30,9
265,2022-03-01 18:56:00,2022-03-01 19:56:00,21,9
266,2022-03-01 18:57:00,2022-03-01 19:57:00,21,9
267,2022-03-01 18:58:00,2022-03-01 19:58:00,21,9
268,2022-03-01 18:59:00,2022-03-01 19:59:00,22,9
269,2022-03-01 19:00:00,2022-03-01 20:00:00,22,9
270,2022-03-01 19:01:00,2022-03-01 20:01:00,22,9
271,2022-03-01 19:02:00,2022-03-01 20:02:00,22,9
272,2022-03-01 19:03:00,2022-03-01 20:03:00,22,9
