,Start,Stop,Pearson,expected-arrival
219,2015-12-10 03:16:00,2015-12-10 04:16:00,30,10
220,2015-12-10 03:17:00,2015-12-10 04:17:00,30,10
221,2015-12-10 03:18:00,2015-12-10 04:18:00,30,10
222,2015-12-10 03:19:00,2015-12-10 04:19:00,30,10
223,2015-12-10 03:20:00,2015-12-10 04:20:00,30,10
224,2015-12-10 03:21:00,2015-12-10 04:21:00,30,10
225,2015-12-10 03:22:00,2015-12-10 04:22:00,30,10
226,2015-12-10 03:23:00,2015-12-10 04:23:00,27,10
227,2015-12-10 03:24:00,2015-12-10 04:24:00,27,10
228,2015-12-10 03:25:00,2015-12-10 04:25:00,27,10
229,2015-12-10 03:26:00,2015-12-10 04:26:00,27,10
230,2015-12-10 03:27:00,2015-12-10 04:27:00,27,10
231,2015-12-10 03:28:00,2015-12-10 04:28:00,27,10
232,2015-12-10 03:29:00,2015-12-10 04:29:00,26,10
233,2015-12-10 03:30:00,2015-12-10 04:30:00,26,10
234,2015-12-10 03:31:00,2015-12-10 04:31:00,26,10
235,2015-12-10 03:32:00,2015-12-10 04:32:00,24,10
236,2015-12-10 03:33:00,2015-12-10 04:33:00,24,10
237,2015-12-10 03:34:00,2015-12-10 04:34:00,24,10
238,2015-12-10 03:35:00,2015-12-10 04:35:00,24,10
239,2015-12-10 03:36:00,2015-12-10 04:36:00,24,10
240,2015-12-10 03:37:00,2015-12-10 04:37:00,24,10
241,2015-12-10 03:38:00,2015-12-10 04:38:00,24,10
242,2015-12-10 03:39:00,2015-12-10 04:39:00,23,10
243,2015-12-10 03:40:00,2015-12-10 04:40:00,23,10
244,2015-12-10 03:41:00,2015-12-10 04:41:00,24,10
245,2015-12-10 03:42:00,2015-12-10 04:42:00,24,10
246,2015-12-10 03:43:00,2015-12-10 04:43:00,25,10
247,2015-12-10 03:44:00,2015-12-10 04:44:00,25,10
248,2015-12-10 03:45:00,2015-12-10 04:45:00,25,10
249,2015-12-10 03:46:00,2015-12-10 04:46:00,25,10
250,2015-12-10 03:47:00,2015-12-10 04:47:00,25,10
251,2015-12-10 03:48:00,2015-12-10 04:48:00,25,10
252,2015-12-10 03:49:00,2015-12-10 04:49:00,25,10
253,2015-12-10 03:50:00,2015-12-10 04:50:00,25,10
254,2015-12-10 03:51:00,2015-12-10 04:51:00,25,10
255,2015-12-10 03:52:00,2015-12-10 04:52:00,25,10
256,2015-12-10 03:53:00,2015-12-10 04:53:00,25,10
257,2015-12-10 03:54:00,2015-12-10 04:54:00,25,10
258,2015-12-10 03:55:00,2015-12-10 04:55:00,25,10
259,2015-12-10 03:56:00,2015-12-10 04:56:00,25,10
260,2015-12-10 03:57:00,2015-12-10 04:57:00,24,10
261,2015-12-10 03:58:00,2015-12-10 04:58:00,24,10
262,2015-12-10 03:59:00,2015-12-10 04:59:00,24,10
263,2015-12-10 04:00:00,2015-12-10 05:00:00,24,10
