,Start,Stop,Pearson,expected-arrival
179,2015-07-15 15:29:00,2015-07-15 16:29:00,23,9
180,2015-07-15 15:30:00,2015-07-15 16:30:00,23,9
181,2015-07-15 15:31:00,2015-07-15 16:31:00,23,9
182,2015-07-15 15:32:00,2015-07-15 16:32:00,23,9
183,2015-07-15 15:33:00,2015-07-15 16:33:00,23,9
184,2015-07-15 15:34:00,2015-07-15 16:34:00,23,9
185,2015-07-15 15:35:00,2015-07-15 16:35:00,23,9
186,2015-07-15 15:36:00,2015-07-15 16:36:00,23,9
187,2015-07-15 15:37:00,2015-07-15 16:37:00,23,9
188,2015-07-15 15:38:00,2015-07-15 16:38:00,23,9
189,2015-07-15 15:39:00,2015-07-15 16:39:00,23,9
190,2015-07-15 15:40:00,2015-07-15 16:40:00,23,9
191,2015-07-15 15:41:00,2015-07-15 16:41:00,23,9
192,2015-07-15 15:42:00,2015-07-15 16:42:00,23,9
193,2015-07-15 15:43:00,2015-07-15 16:43:00,23,9
194,2015-07-15 15:44:00,2015-07-15 16:44:00,23,9
195,2015-07-15 15:45:00,2015-07-15 16:45:00,23,9
196,2015-07-15 15:46:00,2015-07-15 16:46:00,19,9
197,2015-07-15 15:47:00,2015-07-15 16:47:00,19,9
198,2015-07-15 15:48:00,2015-07-15 16:48:00,19,9
199,2015-07-15 15:49:00,2015-07-15 16:49:00,19,9
200,2015-07-15 15:50:00,2015-07-15 16:50:00,19,9
201,2015-07-15 15:51:00,2015-07-15 16:51:00,19,9
202,2015-07-15 15:52:00,2015-07-15 16:52:00,19,9
203,2015-07-15 15:53:00,2015-07-15 16:53:00,19,9
204,2015-07-15 15:54:00,2015-07-15 16:54:00,19,9
205,2015-07-15 15:55:00,2015-07-15 16:55:00,19,9
206,2015-07-15 15:56:00,2015-07-15 16:56:00,19,9
207,2015-07-15 15:57:00,2015-07-15 16:57:00,19,9
208,2015-07-15 15:58:00,2015-07-15 16:58:00,19,9
209,2015-07-15 15:59:00,2015-07-15 16:59:00,19,9
210,2015-07-15 16:00:00,2015-07-15 17:00:00,19,9
211,2015-07-15 16:01:00,2015-07-15 17:01:00,19,9
212,2015-07-15 16:02:00,2015-07-15 17:02:00,19,9
213,2015-07-15 16:03:00,2015-07-15 17:03:00,17,9
214,2015-07-15 16:04:00,2015-07-15 17:04:00,19,9
215,2015-07-15 16:05:00,2015-07-15 17:05:00,18,9
216,2015-07-15 16:06:00,2015-07-15 17:06:00,18,9
217,2015-07-15 16:07:00,2015-07-15 17:07:00,18,9
218,2015-07-15 16:08:00,2015-07-15 17:08:00,18,10
219,2015-07-15 16:09:00,2015-07-15 17:09:00,18,10
220,2015-07-15 16:10:00,2015-07-15 17:10:00,18,10
221,2015-07-15 16:11:00,2015-07-15 17:11:00,19,10
222,2015-07-15 16:12:00,2015-07-15 17:12:00,22,10
223,2015-07-15 16:13:00,2015-07-15 17:13:00,23,10
224,2015-07-15 16:14:00,2015-07-15 17:14:00,23,10
225,2015-07-15 16:15:00,2015-07-15 17:15:00,23,10
226,2015-07-15 16:16:00,2015-07-15 17:16:00,24,10
227,2015-07-15 16:17:00,2015-07-15 17:17:00,25,10
228,2015-07-15 16:18:00,2015-07-15 17:18:00,26,10
