,Start,Stop,Pearson,expected-arrival
202,2018-10-09 11:00:00,2018-10-09 12:00:00,1,8
203,2018-10-09 11:01:00,2018-10-09 12:01:00,1,8
204,2018-10-09 11:02:00,2018-10-09 12:02:00,1,8
205,2018-10-09 11:03:00,2018-10-09 12:03:00,1,8
206,2018-10-09 11:04:00,2018-10-09 12:04:00,1,8
207,2018-10-09 11:05:00,2018-10-09 12:05:00,1,8
208,2018-10-09 11:06:00,2018-10-09 12:06:00,1,8
209,2018-10-09 11:07:00,2018-10-09 12:07:00,1,8
210,2018-10-09 11:08:00,2018-10-09 12:08:00,21,8
211,2018-10-09 11:09:00,2018-10-09 12:09:00,21,8
212,2018-10-09 11:10:00,2018-10-09 12:10:00,21,8
213,2018-10-09 11:11:00,2018-10-09 12:11:00,28,8
214,2018-10-09 11:12:00,2018-10-09 12:12:00,30,8
215,2018-10-09 11:13:00,2018-10-09 12:13:00,28,8
216,2018-10-09 11:14:00,2018-10-09 12:14:00,30,8
217,2018-10-09 11:15:00,2018-10-09 12:15:00,8,8
218,2018-10-09 11:16:00,2018-10-09 12:16:00,8,8
219,2018-10-09 11:17:00,2018-10-09 12:17:00,8,8
220,2018-10-09 11:18:00,2018-10-09 12:18:00,8,8
221,2018-10-09 11:19:00,2018-10-09 12:19:00,7,8
222,2018-10-09 11:20:00,2018-10-09 12:20:00,7,8
223,2018-10-09 11:21:00,2018-10-09 12:21:00,7,8
224,2018-10-09 11:22:00,2018-10-09 12:22:00,7,8
225,2018-10-09 11:23:00,2018-10-09 12:23:00,7,8
226,2018-10-09 11:24:00,2018-10-09 12:24:00,8,8
227,2018-10-09 11:25:00,2018-10-09 12:25:00,7,8
228,2018-10-09 11:26:00,2018-10-09 12:26:00,7,8
229,2018-10-09 11:27:00,2018-10-09 12:27:00,7,8
230,2018-10-09 11:28:00,2018-10-09 12:28:00,7,8
231,2018-10-09 11:29:00,2018-10-09 12:29:00,8,8
232,2018-10-09 11:30:00,2018-10-09 12:30:00,8,8
233,2018-10-09 11:31:00,2018-10-09 12:31:00,8,8
234,2018-10-09 11:32:00,2018-10-09 12:32:00,8,8
235,2018-10-09 11:33:00,2018-10-09 12:33:00,7,8
236,2018-10-09 11:34:00,2018-10-09 12:34:00,7,8
237,2018-10-09 11:35:00,2018-10-09 12:35:00,7,8
238,2018-10-09 11:36:00,2018-10-09 12:36:00,7,8
239,2018-10-09 11:37:00,2018-10-09 12:37:00,7,8
240,2018-10-09 11:38:00,2018-10-09 12:38:00,7,8
241,2018-10-09 11:39:00,2018-10-09 12:39:00,7,8
242,2018-10-09 11:40:00,2018-10-09 12:40:00,7,8
243,2018-10-09 11:41:00,2018-10-09 12:41:00,7,8
244,2018-10-09 11:42:00,2018-10-09 12:42:00,7,8
245,2018-10-09 11:43:00,2018-10-09 12:43:00,8,8
246,2018-10-09 11:44:00,2018-10-09 12:44:00,8,8
247,2018-10-09 11:45:00,2018-10-09 12:45:00,8,8
248,2018-10-09 11:46:00,2018-10-09 12:46:00,8,8
249,2018-10-09 11:47:00,2018-10-09 12:47:00,7,8
250,2018-10-09 11:48:00,2018-10-09 12:48:00,8,8
251,2018-10-09 11:49:00,2018-10-09 12:49:00,8,8
252,2018-10-09 11:50:00,2018-10-09 12:50:00,9,8
253,2018-10-09 11:51:00,2018-10-09 12:51:00,9,8
254,2018-10-09 11:52:00,2018-10-09 12:52:00,8,8
255,2018-10-09 11:53:00,2018-10-09 12:53:00,8,8
256,2018-10-09 11:54:00,2018-10-09 12:54:00,8,8
257,2018-10-09 11:55:00,2018-10-09 12:55:00,8,8
258,2018-10-09 11:56:00,2018-10-09 12:56:00,8,8
259,2018-10-09 11:57:00,2018-10-09 12:57:00,8,8
260,2018-10-09 11:58:00,2018-10-09 12:58:00,8,8
261,2018-10-09 11:59:00,2018-10-09 12:59:00,8,8
262,2018-10-09 12:00:00,2018-10-09 13:00:00,8,8
263,2018-10-09 12:01:00,2018-10-09 13:01:00,8,8
264,2018-10-09 12:02:00,2018-10-09 13:02:00,8,8
265,2018-10-09 12:03:00,2018-10-09 13:03:00,30,8
266,2018-10-09 12:04:00,2018-10-09 13:04:00,30,8
267,2018-10-09 12:05:00,2018-10-09 13:05:00,30,8
268,2018-10-09 12:06:00,2018-10-09 13:06:00,30,8
269,2018-10-09 12:07:00,2018-10-09 13:07:00,30,8
270,2018-10-09 12:08:00,2018-10-09 13:08:00,30,8
271,2018-10-09 12:09:00,2018-10-09 13:09:00,30,8
272,2018-10-09 12:10:00,2018-10-09 13:10:00,30,8
273,2018-10-09 12:11:00,2018-10-09 13:11:00,30,8
274,2018-10-09 12:12:00,2018-10-09 13:12:00,30,8
275,2018-10-09 12:13:00,2018-10-09 13:13:00,30,8
276,2018-10-09 12:14:00,2018-10-09 13:14:00,30,8
